1.6,255,255,255
1.5,191,191,191
1.4,131,0,131,175,0,255
1.3,191,67,150,255,100,200
1.2,191,0,0,255,0,0
1.1,131,75,19,175,100,25
1.0,191,113,0,255,150,0
0.9,191,191,0,255,255,0
0.8,113,191,0,150,255,0
0.7,0,191,0,0,255,0
0.6,0,191,113,0,255,150
0.5,0,191,191,0,225,255
0.4,75,135,191,100,180,255
0.3,0,0,191,0,0,255
0.2,56,56,113,75,75,150
0.1,75,75,75,100,100,100
0.0,37,37,37,50,50,50
